"","LHS","RHS","support","confidence","coverage","lift","count","LHS.name","RHS.name","cross.aisle"
"168","{10605,10617}","{4302}",9.99144691909711e-05,0.345707656612529,0.000289014337055762,50.348684844834,298,"bacon smoke slice, frank beef bun","bun dog potato",TRUE
"169","{10617,3102}","{4302}",8.85148317664979e-05,0.344198174706649,0.000257162408957969,50.1288446784263,264,"lemonade raspberry agave, frank beef bun","bun dog potato",TRUE
"170","{10617,12911}","{4302}",8.95206821274808e-05,0.344072164948454,0.000260179960040918,50.1104926822196,267,"frank beef bun, fry potato french","bun dog potato",TRUE
"171","{10617,8911}","{4302}",5.39806360394173e-05,0.341825902335456,0.00015791850667432,49.7833481535484,161,"ranch dress salad, frank beef bun","bun dog potato",TRUE
"172","{10403,4302}","{10617}",4.79455338735197e-05,0.335680751173709,0.000142830751259576,49.7705786485333,143,"bun dog potato, season taco magic","frank beef bun",TRUE
"173","{10617,7708}","{4302}",6.47097065565685e-05,0.340989399293286,0.000189770434772113,49.6615202818297,193,"diet soda caffeine, frank beef bun","bun dog potato",TRUE
"174","{4302,6103}","{10617}",5.53217698540612e-05,0.334685598377282,0.000165294742654862,49.6230297338318,165,"bun dog potato, chip cookie chocolate","frank beef bun",TRUE
"175","{10617,13101}","{4302}",6.73919741858563e-05,0.336120401337793,0.000200499505289264,48.9524019302913,201,"frank beef bun, pasta spaghetti italian","bun dog potato",TRUE
"176","{10617,5901}","{4302}",6.20274389272807e-05,0.333333333333333,0.000186082316781842,48.5464947832739,185,"bake bean vegetarian, frank beef bun","bun dog potato",TRUE
"177","{2801,6202}","{2702}",4.82808173271807e-05,0.184852374839538,0.000261185810401901,48.2650473106923,144,"cabernet sauvignon california, pinot grigio california","beer import bottle",TRUE
"178","{3102,4302}","{10617}",8.85148317664979e-05,0.323529411764706,0.000273591298187357,47.9689287427041,264,"lemonade raspberry agave, bun dog potato","frank beef bun",TRUE
"179","{3714,4302}","{10617}",6.53802734638905e-05,0.323383084577114,0.000202175922557569,47.9472331620878,195,"cream ice chocolate, bun dog potato","frank beef bun",TRUE
"180","{10617,10720}","{4302}",6.87331080005002e-05,0.328525641025641,0.00020921687508445,47.846304954669,205,"frank beef bun, puff cheddar cheese","bun dog potato",TRUE
"181","{10403,12309}","{3005}",6.20274389272807e-05,0.182445759368836,0.00033997742201223,47.7998754437177,185,"season taco magic, green bean kale","taco shell corn",TRUE
"182","{12119,4502}","{12506}",4.66044000588758e-05,0.297644539614561,0.000156577372859676,47.3891004789382,139,"chocolate milk candy, almond cereal special","trail caramel cashew",TRUE
"183","{9908,9909}","{5010}",6.47097065565685e-05,0.25,0.000258838826226274,47.3360684357542,193,"applesauce pouch apple, apricot apple chia","apple fruit cinnamon",TRUE
"184","{10617,5405}","{4302}",6.37038561955856e-05,0.32312925170068,0.000197146670752654,47.0603775960308,190,"roll towel paper, frank beef bun","bun dog potato",TRUE
"185","{10720,4302}","{10617}",6.87331080005002e-05,0.31733746130031,0.000216593111064991,47.0508631208341,205,"bun dog potato, puff cheddar cheese","frank beef bun",TRUE
"186","{4302,5901}","{10617}",6.20274389272807e-05,0.317324185248714,0.000195470253484349,47.048894712554,185,"bun dog potato, bake bean vegetarian","frank beef bun",TRUE
"187","{10617,5404}","{4302}",6.10215885662978e-05,0.32212389380531,0.000189435151318452,46.9139577905621,182,"tissue bathroom roll, frank beef bun","bun dog potato",TRUE
"188","{9908,9910}","{5010}",7.14153756297881e-05,0.247674418604651,0.00028834377014844,46.8957329154216,213,"applesauce pouch apple, applesauce cinnamon unsweetened","apple fruit cinnamon",TRUE
"189","{10617,7905}","{4302}",7.61093439810417e-05,0.321529745042493,0.00023671011828465,46.8274262711183,227,"pepperoni pizza crust, frank beef bun","bun dog potato",TRUE
"190","{10617,13103}","{4302}",5.53217698540612e-05,0.319148936170213,0.000173341545542725,46.480686494624,165,"frank beef bun, penne rigate pasta","bun dog potato",TRUE
"191","{10617,9616}","{4302}",5.53217698540612e-05,0.318532818532819,0.000173676828996386,46.390955439615,165,"honey ham deli, frank beef bun","bun dog potato",TRUE
"192","{2701,2702}","{2801}",6.63861238248734e-05,0.155294117647059,0.000427486403417745,45.9724690702087,198,"ale amber big, beer import bottle","cabernet sauvignon california",TRUE
"193","{12117,4302}","{10617}",6.06863051126368e-05,0.309931506849315,0.00019580553693801,45.9528000439914,181,"bun dog potato, nut honey cereal","frank beef bun",TRUE
"194","{2701,2703}","{2801}",6.03510216589758e-05,0.155172413793103,0.000388928806246733,45.9364404894327,180,"ale amber big, ale pale india","cabernet sauvignon california",TRUE
"195","{10617,5002}","{4302}",7.44329267127368e-05,0.314893617021277,0.000236374834830989,45.860944008029,222,"fruit snack assorted, frank beef bun","bun dog potato",TRUE
"196","{10617,9303}","{4302}",4.72749669661977e-05,0.314732142857143,0.000150206987240118,45.8374269940287,141,"bagel blueberry everything, frank beef bun","bun dog potato",TRUE
"197","{10617,2120}","{4302}",4.66044000588758e-05,0.31447963800905,0.000148195286518152,45.8006523181566,139,"swiss cheese slice, frank beef bun","bun dog potato",TRUE
"198","{10617,2106}","{4302}",5.96804547516539e-05,0.313932980599647,0.000190105718225774,45.7210374149352,178,"cheese cheddar medium, frank beef bun","bun dog potato",TRUE
"199","{10617,7507}","{4302}",5.16336518637904e-05,0.313645621181263,0.00016462417574754,45.6791865374186,154,"laundry detergent liquid, frank beef bun","bun dog potato",TRUE
"200","{2703,2708}","{2801}",4.92866676881636e-05,0.153765690376569,0.000320530981699894,45.5200013497098,147,"ale pale india, lager beer especial","cabernet sauvignon california",TRUE
"201","{10617,7812}","{4302}",0.000139477916722966,0.312312312312312,0.000446597560276421,45.4850041212657,416,"bake cracker snack, frank beef bun","bun dog potato",TRUE
"202","{12401,12409}","{2702}",4.66044000588758e-05,0.174185463659148,0.000267556196021459,45.4799114787757,139,"whiskey rye tennessee, vodka twist citron","beer import bottle",TRUE
"203","{10617,12306}","{4302}",5.06278015028075e-05,0.31198347107438,0.000162277191571913,45.4371118529403,151,"frank beef bun, salad italian garden","bun dog potato",TRUE
"204","{2801,6201}","{2702}",7.44329267127368e-05,0.173844949099452,0.000428156970325067,45.3910029573246,222,"cabernet sauvignon california, chardonnay reserve unoaked","beer import bottle",TRUE
"205","{4302,9314}","{10617}",6.23627223809417e-05,0.305921052631579,0.000203852339825874,45.3581796305115,186,"bun dog potato, plain bagel bagelettes","frank beef bun",TRUE
"206","{10617,403}","{4302}",0.000106620138264191,0.311154598825832,0.000342659689641518,45.3163953260698,318,"cheese macaroni dinner, frank beef bun","bun dog potato",TRUE
"207","{6202}","{2801}",0.000261185810401901,0.152595494613124,0.00171162203093929,45.1735826356197,779,"pinot grigio california","cabernet sauvignon california",TRUE
"208","{12306,4302}","{10617}",5.06278015028075e-05,0.304435483870968,0.000166300593015844,45.1379179188128,151,"bun dog potato, salad italian garden","frank beef bun",TRUE
"209","{2808,6201}","{2702}",5.39806360394173e-05,0.172561629153269,0.000312819462265691,45.0559274790083,161,"noir pinot california, chardonnay reserve unoaked","beer import bottle",TRUE
"210","{10617,3804}","{4302}",7.208594253711e-05,0.308464849354376,0.000233692567201701,44.9246616000168,215,"chicken grill broccoli, frank beef bun","bun dog potato",TRUE
"211","{10617,6103}","{4302}",5.53217698540612e-05,0.307835820895522,0.000179711931162284,44.833050219628,165,"chip cookie chocolate, frank beef bun","bun dog potato",TRUE
"212","{2801}","{6206}",0.000509966133018346,0.150967741935484,0.00337798079563434,44.5149767352861,1521,"cabernet sauvignon california","sauvignon blanc valley",TRUE
"213","{6206}","{2801}",0.000509966133018346,0.150370736529906,0.00339139213378078,44.5149767352861,1521,"sauvignon blanc valley","cabernet sauvignon california",TRUE
"214","{10617,3802}","{4302}",5.43159194930782e-05,0.303370786516854,0.000179041364254962,44.1827649151145,162,"cheese macaroni chicken, frank beef bun","bun dog potato",TRUE
"215","{2801,6206}","{2702}",8.58325641372101e-05,0.168310322156476,0.000509966133018346,43.9459091007721,256,"cabernet sauvignon california, sauvignon blanc valley","beer import bottle",TRUE
"216","{12911,4302}","{10617}",8.95206821274808e-05,0.296008869179601,0.000302425675202201,43.8885239998254,267,"bun dog potato, fry potato french","frank beef bun",TRUE
"217","{11714,12506}","{4531}",4.69396835125368e-05,0.217729393468118,0.000215587260704008,43.8657808847426,140,"pistachio salt roast, trail caramel cashew","almond chocolate dark",TRUE
"218","{1404,1407}","{4210}",5.12983684101295e-05,0.265164644714038,0.000193458552762384,43.8566559228359,153,"slice deli veggie, vegan meatless sage","crispy chick chik",TRUE
"219","{10617,12003}","{4302}",4.72749669661977e-05,0.299363057324841,0.00015791850667432,43.5990813021759,141,"frank beef bun, yogurt bottom greek","bun dog potato",TRUE
"220","{10617,5407}","{4302}",4.82808173271807e-05,0.298136645962733,0.000161941908118252,43.4204673837978,144,"toilet paper roll, frank beef bun","bun dog potato",TRUE
"221","{2801,2808}","{2702}",8.85148317664979e-05,0.165413533834586,0.000535112392042919,43.1895562244489,264,"cabernet sauvignon california, noir pinot california","beer import bottle",TRUE
"222","{413,421}","{6311}",4.76102504198587e-05,0.158482142857143,0.000300413974480235,42.9124896650671,142,"rice pilaf bowl, couscous herb chicken","quinoa heirloom vegetable",TRUE
"223","{10617,4902}","{4302}",7.1750659083449e-05,0.293956043956044,0.000244086354265191,42.8116066632718,214,"turkey grind lean, frank beef bun","bun dog potato",TRUE
"224","{4302,9303}","{10617}",4.72749669661977e-05,0.287755102040816,0.000164288892293879,42.6647577722678,141,"bun dog potato, bagel blueberry everything","frank beef bun",TRUE
"225","{10403,5904}","{3005}",5.23042187711124e-05,0.162330905306972,0.000322207398968199,42.5298843951348,156,"bean refried vegetarian, season taco magic","taco shell corn",TRUE
"226","{10617,12117}","{4302}",6.06863051126368e-05,0.291935483870968,0.000207875741269806,42.5173333343835,181,"frank beef bun, nut honey cereal","bun dog potato",TRUE
"227","{2106,4302}","{10617}",5.96804547516539e-05,0.286634460547504,0.000208211024723467,42.4986029499114,178,"cheese cheddar medium, bun dog potato","frank beef bun",TRUE
"228","{10617,12319}","{4302}",4.86161007808416e-05,0.290581162324649,0.000167306443376827,42.3200906427338,145,"frank beef bun, salad kit chop","bun dog potato",TRUE
"229","{11714,4502}","{12506}",5.56570533077221e-05,0.264752791068581,0.000210222725445432,42.1522821627281,166,"chocolate milk candy, pistachio salt roast","trail caramel cashew",TRUE
"230","{10617}","{4302}",0.00194833214922394,0.288874527739113,0.00674456195384421,42.0715372617227,5811,"frank beef bun","bun dog potato",TRUE
"231","{4302}","{10617}",0.00194833214922394,0.283754089555154,0.00686626984752314,42.0715372617227,5811,"bun dog potato","frank beef bun",TRUE
"232","{10702,12506}","{6714}",7.64446274347027e-05,0.175925925925926,0.000434527355944626,41.9263321051775,228,"chip pita naked, trail caramel cashew","nut pine hummus",TRUE
"233","{10617,10620}","{4302}",6.13568720199588e-05,0.285491419656786,0.000214916693796686,41.5788231451129,183,"frank beef bun, bacon cut center","bun dog potato",TRUE
"234","{6201,6206}","{2702}",4.76102504198587e-05,0.159014557670773,0.000299408124119252,41.5187803550311,142,"chardonnay reserve unoaked, sauvignon blanc valley","beer import bottle",TRUE
"235","{13103,4302}","{10617}",5.53217698540612e-05,0.276381909547739,0.000200164221835603,40.978481840501,165,"bun dog potato, penne rigate pasta","frank beef bun",TRUE
"236","{10617,2116}","{4302}",6.90683914541612e-05,0.279132791327913,0.000247439188801801,40.6527557941237,206,"shred cheddar cheese, frank beef bun","bun dog potato",TRUE
"237","{10617,12023}","{4302}",5.49864864004002e-05,0.27891156462585,0.000197146670752654,40.6205364513108,164,"frank beef bun, strawberry smoothie danimals","bun dog potato",TRUE
"238","{2808,6206}","{2702}",6.87331080005002e-05,0.155538694992413,0.000441903591925167,40.6112308752793,205,"noir pinot california, sauvignon blanc valley","beer import bottle",TRUE
"239","{10617,9314}","{4302}",6.23627223809417e-05,0.277198211624441,0.000224975197406515,40.3710046036764,186,"plain bagel bagelettes, frank beef bun","bun dog potato",TRUE
"240","{519}","{3005}",7.51034936200588e-05,0.153846153846154,0.000488172708530382,40.3069219957836,224,"seasoning spice taco","taco shell corn",TRUE
"241","{10617,2126}","{4302}",4.89513842345026e-05,0.275992438563327,0.000177364946986657,40.1953964368128,146,"part skim cheese, frank beef bun","bun dog potato",TRUE
"242","{1903,3003}","{5912}",4.99572345954855e-05,0.63135593220339,7.91268950639905e-05,39.6465232219377,149,"cider vinegar apple, bean refried spicy","add bean salt",TRUE
"243","{11714,4531}","{12506}",4.69396835125368e-05,0.24822695035461,0.000189099867864791,39.5211412484435,140,"almond chocolate dark, pistachio salt roast","trail caramel cashew",TRUE
"244","{1401,1407}","{4210}",4.62691166052148e-05,0.234295415959253,0.000197481954206315,38.7510689937717,138,"sausage italian vegetarian, vegan meatless sage","crispy chick chik",TRUE
"245","{11709,4502}","{12506}",0.000130089980020459,0.24159402241594,0.000538465226579529,38.4650879811394,388,"chocolate milk candy, nut sprout rition","trail caramel cashew",TRUE
"246","{11723,4502}","{12506}",7.00742418151442e-05,0.240229885057471,0.00029169660468505,38.2478985697991,209,"chocolate milk candy, mango slice philippine","trail caramel cashew",TRUE
"247","{4502,6414}","{12506}",4.66044000588758e-05,0.238831615120275,0.000195134970030688,38.0252747829281,139,"chocolate milk candy, energy drink ultra","trail caramel cashew",TRUE
"248","{10710,4502}","{12506}",8.21444461469393e-05,0.238326848249027,0.000344671390363484,37.9449089612974,245,"chocolate milk candy, bag puffcorn cheetos","trail caramel cashew",TRUE
"249","{10617,12906}","{4302}",5.833932093701e-05,0.255882352941176,0.000227992748489464,37.266573936572,174,"frank beef bun, chicken nugget breast","bun dog potato",TRUE
"250","{10618}","{4302}",0.00017166512827442,0.252341054706752,0.000680290127478122,36.7508210877815,512,"wieners fashion beef","bun dog potato",TRUE
"251","{4502,6120}","{12506}",4.92866676881636e-05,0.227202472952087,0.000216928394518652,36.1737555600127,147,"chocolate milk candy, cookie french caramel","trail caramel cashew",TRUE
"252","{11408,2501}","{7410}",5.7668754029688e-05,0.300699300699301,0.000191782135494079,35.6274977158066,172,"soap hand lavender, clean surface multi","dish soap liquid",TRUE
"253","{10608,10617}","{4302}",5.63276202150441e-05,0.244186046511628,0.000230675016118752,35.5631298993751,168,"bacon turkey sodium, frank beef bun","bun dog potato",TRUE
"254","{3011,5912}","{8103}",5.33100691320953e-05,0.166666666666667,0.000319860414792572,35.4938831369749,159,"enchilada sauce chile, add bean salt","green dice tomato",TRUE
"255","{3003,5912}","{1903}",4.99572345954855e-05,0.231366459627329,0.000215922544157669,35.4933785375965,149,"bean refried spicy, add bean salt","cider vinegar apple",TRUE
"256","{11709,11723}","{12506}",4.96219511418246e-05,0.22089552238806,0.000224639913952854,35.1696023698302,148,"nut sprout rition, mango slice philippine","trail caramel cashew",TRUE
"257","{12906,4302}","{10617}",5.833932093701e-05,0.228047182175623,0.000255821275143325,33.8120079163395,174,"bun dog potato, chicken nugget breast","frank beef bun",TRUE
"258","{12022,5007}","{2118}",0.000102596736820259,0.161819143310418,0.000634021010872907,33.7411806277705,306,"fruit roll strip, yog oh chia","vegan wedge chao",TRUE
"259","{10710,11709}","{12506}",5.8004037483349e-05,0.208433734939759,0.000278285266538611,33.1855145773935,173,"bag puffcorn cheetos, nut sprout rition","trail caramel cashew",TRUE
"260","{2126,4302}","{10617}",4.89513842345026e-05,0.222222222222222,0.000220281229055262,32.9483550959988,146,"part skim cheese, bun dog potato","frank beef bun",TRUE
"261","{11709,5002}","{12506}",6.57155569175515e-05,0.204379562043796,0.000321536832060877,32.5400345461637,196,"fruit snack assorted, nut sprout rition","trail caramel cashew",TRUE
"262","{11709,7812}","{12506}",6.57155569175515e-05,0.204379562043796,0.000321536832060877,32.5400345461637,196,"bake cracker snack, nut sprout rition","trail caramel cashew",TRUE
"263","{12506,4502}","{11709}",0.000130089980020459,0.204103103629669,0.000637373845409517,32.1137326352486,388,"chocolate milk candy, trail caramel cashew","nut sprout rition",TRUE
"264","{10710,312}","{12506}",6.77272576395173e-05,0.199604743083004,0.000339306855104909,31.7798177594062,202,"granola bar chewy, bag puffcorn cheetos","trail caramel cashew",TRUE
"265","{10723,11515}","{7707}",4.66044000588758e-05,0.361038961038961,0.000129084129659476,31.4334913823661,139,"variety snack bake, lemon sparkle water","coke zero diet",TRUE
"266","{11723,312}","{12506}",4.99572345954855e-05,0.196829590488771,0.000253809574421359,31.3379753345367,149,"granola bar chewy, mango slice philippine","trail caramel cashew",TRUE
"267","{1903,3008}","{5912}",4.69396835125368e-05,0.491228070175439,9.55557842933784e-05,30.8470770576433,140,"cider vinegar apple, season taco fajita","add bean salt",TRUE
"268","{11515,4806}","{312}",6.23627223809417e-05,0.46969696969697,0.000132772247649747,30.6998414855072,186,"bar chewy nut, lemon sparkle water","granola bar chewy",TRUE
"269","{10409,8102}","{5902}",5.23042187711124e-05,0.208,0.000251462590245733,30.6507217391304,156,"tomato dice basil, chili powder ancho","bean kidney cannellini",TRUE
"270","{4502,7812}","{12506}",0.000111314106615444,0.191575302942874,0.000581046225194473,30.5014205609123,332,"chocolate milk candy, bake cracker snack","trail caramel cashew",TRUE
"271","{12117,12119}","{12506}",6.73919741858563e-05,0.191246431969553,0.000352382909797687,30.4490597831219,201,"nut honey cereal, almond cereal special","trail caramel cashew",TRUE
"272","{5917}","{4304}",0.000116008074966698,0.299307958477509,0.000387587672432089,30.3784540551641,346,"joe sauce sloppy","bun hamburger sesame",TRUE
"273","{1407}","{4210}",0.000297061139943625,0.182982238744321,0.00162344248262645,30.264174521661,886,"vegan meatless sage","crispy chick chik",TRUE
"274","{10611,7207}","{4302}",4.62691166052148e-05,0.207518796992481,0.00022296349668455,30.2229305868803,138,"yellow mustard bottle, dog beef uncure","bun dog potato",TRUE
"275","{1404,2118}","{4210}",5.02925180491465e-05,0.181818181818182,0.000276608849270306,30.0716464259968,150,"slice deli veggie, vegan wedge chao","crispy chick chik",TRUE
"276","{12311}","{105}",0.000109637689347139,0.165737455651292,0.000661514254073107,29.1531265681893,327,"bowl salad bistro","salad chicken caesar",TRUE
"277","{12025,3108}","{2602}",5.7668754029688e-05,0.27831715210356,0.000207205174362484,29.1394355433575,172,"milk coffee vanilla, icelandic yogurt skyr","brew coffee cold",TRUE
"278","{11709,2305}","{12506}",5.96804547516539e-05,0.182751540041068,0.000326566083865791,29.0965562644011,178,"popcorn gourmet peanut, nut sprout rition","trail caramel cashew",TRUE
"279","{1903,5912}","{3008}",4.69396835125368e-05,0.161662817551963,0.000290355470870406,28.8896104345371,140,"cider vinegar apple, add bean salt","season taco fajita",TRUE
"280","{10702,4502}","{12506}",7.94621785176515e-05,0.181192660550459,0.000438550757388558,28.848361229778,237,"chocolate milk candy, chip pita naked","trail caramel cashew",TRUE
"281","{4902,8102}","{5902}",7.54387770737198e-05,0.194468452895419,0.00038792295588575,28.6567232535418,225,"turkey grind lean, tomato dice basil","bean kidney cannellini",TRUE
"282","{12309,3005}","{10403}",6.20274389272807e-05,0.237789203084833,0.00026085052694824,28.6102071664799,185,"taco shell corn, green bean kale","season taco magic",TRUE
"283","{312,4502}","{12506}",9.82380519226662e-05,0.179644389944819,0.000546847312921053,28.6018552754129,293,"granola bar chewy, chocolate milk candy","trail caramel cashew",TRUE
"284","{3005,4902}","{10403}",7.14153756297881e-05,0.236666666666667,0.000301755108294879,28.475146368685,213,"taco shell corn, turkey grind lean","season taco magic",TRUE
"285","{10710,4502}","{11709}",6.23627223809417e-05,0.180933852140078,0.000344671390363484,28.4682655430598,186,"chocolate milk candy, bag puffcorn cheetos","nut sprout rition",TRUE
"286","{7713,7812}","{12506}",5.06278015028075e-05,0.178066037735849,0.000284320368704508,28.3505599164626,151,"zero soda calorie, bake cracker snack","trail caramel cashew",TRUE
"287","{2305,4502}","{11709}",7.40976432590759e-05,0.179967426710098,0.000411728081095679,28.3162074541902,221,"popcorn gourmet peanut, chocolate milk candy","nut sprout rition",TRUE
"288","{1401,1404}","{4210}",6.16921554736197e-05,0.170686456400742,0.000361435563046533,28.2305252162419,184,"sausage italian vegetarian, slice deli veggie","crispy chick chik",TRUE
"289","{7203,7204}","{6609}",4.89513842345026e-05,0.150982419855222,0.000324219099690165,27.9593174793005,146,"sauce bbq tartar, sauce pepper habanero","sauce chili oyster",TRUE
"290","{413,421}","{6304}",6.16921554736197e-05,0.205357142857143,0.000300413974480235,27.7923655406895,184,"rice pilaf bowl, couscous herb chicken","rice arborio bean",TRUE
"291","{2309,4502}","{12506}",5.33100691320953e-05,0.174342105263158,0.000305778509738811,27.7576586982724,159,"beef jerky teriyaki, chocolate milk candy","trail caramel cashew",TRUE
"292","{12917}","{4210}",9.92439022836491e-05,0.167420814479638,0.000592781146072607,27.6904074556124,296,"wing chicken bbq","crispy chick chik",TRUE
"293","{2309,4502}","{11709}",5.36453525857563e-05,0.175438596491228,0.000305778509738811,27.6036379723311,160,"beef jerky teriyaki, chocolate milk candy","nut sprout rition",TRUE
"294","{3406}","{4210}",7.51034936200588e-05,0.164102564102564,0.000457661914247233,27.1415885691048,224,"crispy batter fish","crispy chick chik",TRUE
"295","{9805}","{3116}",0.000223298780138211,0.176939426142402,0.00126200691957992,27.0589582310643,666,"strawberry juice kiwi","smoothie fruit juice",TRUE
"296","{12506,6414}","{4502}",4.66044000588758e-05,0.287190082644628,0.000162277191571913,26.9697439603847,139,"energy drink ultra, trail caramel cashew","chocolate milk candy",TRUE
"297","{4502,5002}","{12506}",7.208594253711e-05,0.166925465838509,0.000431845088315338,26.5768277938457,215,"chocolate milk candy, fruit snack assorted","trail caramel cashew",TRUE
"298","{10702,11709}","{12506}",5.86746043906709e-05,0.166349809885932,0.000352718193251348,26.4851754564189,175,"chip pita naked, nut sprout rition","trail caramel cashew",TRUE
"299","{12506,2305}","{11709}",5.96804547516539e-05,0.166199813258637,0.000359088578870906,26.1500010146846,178,"popcorn gourmet peanut, trail caramel cashew","nut sprout rition",TRUE
"300","{11709,12506}","{4502}",0.000130089980020459,0.272089761570827,0.000478114204920553,25.5516873571421,388,"nut sprout rition, trail caramel cashew","chocolate milk candy",TRUE
"301","{4502,7713}","{12506}",5.19689353174514e-05,0.158974358974359,0.000326901367319452,25.3109023292229,155,"chocolate milk candy, zero soda calorie","trail caramel cashew",TRUE
"302","{12204}","{6912}",0.000129084129659476,0.156123276561233,0.000826808996727969,25.250563127324,385,"stew meat beef","beef broth sodium",TRUE
"303","{2601,2602}","{3108}",4.82808173271807e-05,0.212703101920236,0.000226986898128481,25.1286480763409,144,"coffee ice milk, brew coffee cold","milk coffee vanilla",TRUE
"304","{11709,11723}","{4502}",5.96804547516539e-05,0.265671641791045,0.000224639913952854,24.9489679123275,178,"nut sprout rition, mango slice philippine","chocolate milk candy",TRUE
"305","{11709,312}","{12506}",6.67214072785344e-05,0.156323644933229,0.000426815836510423,24.88887223185,199,"granola bar chewy, nut sprout rition","trail caramel cashew",TRUE
"306","{12205,4302}","{10611}",7.44329267127368e-05,0.369384359400998,0.000201505355650247,24.7202569281263,222,"bun dog potato, grind beef lean","dog beef uncure",TRUE
"307","{2305,312,7812}","{5002}",4.72749669661977e-05,0.348148148148148,0.000135789798732696,24.6931014103685,141,"granola bar chewy, popcorn gourmet peanut, bake cracker snack","fruit snack assorted",TRUE
"308","{11709,6103}","{4502}",5.59923367613831e-05,0.262578616352201,0.000213240276528381,24.6585048734217,167,"chip cookie chocolate, nut sprout rition","chocolate milk candy",TRUE
"309","{12506,6714}","{10702}",7.64446274347027e-05,0.407142857142857,0.000187758734050147,24.6573330026455,228,"nut pine hummus, trail caramel cashew","chip pita naked",TRUE
"310","{10615}","{4302}",0.000110643539708122,0.168195718654434,0.000657826136082836,24.4959377346795,330,"bratwurst beer cook","bun dog potato",TRUE
"311","{6310,8102}","{6905}",8.75089814055149e-05,0.20863309352518,0.000419439600529882,24.461783226929,261,"lentil green pardina, tomato dice basil","broth vegetable sodium",TRUE
"312","{11702,4502}","{12506}",5.43159194930782e-05,0.152686145146089,0.000355735744334296,24.3097322848242,162,"chocolate milk candy, roast salt spin","trail caramel cashew",TRUE
"313","{11714,12506}","{4502}",5.56570533077221e-05,0.258164852255054,0.000215587260704008,24.2440125396148,166,"pistachio salt roast, trail caramel cashew","chocolate milk candy",TRUE
"314","{4302,8318}","{10611}",7.94621785176515e-05,0.357466063348416,0.000222292929777228,23.9226504971365,237,"bun dog potato, corn yellow bi","dog beef uncure",TRUE
"315","{10611,5901}","{4302}",4.66044000588758e-05,0.163915094339623,0.000284320368704508,23.872509816775,139,"bake bean vegetarian, dog beef uncure","bun dog potato",TRUE
"316","{11408,7410}","{2501}",5.7668754029688e-05,0.191536748329621,0.000301084541387557,23.8306407586877,172,"dish soap liquid, clean surface multi","soap hand lavender",TRUE
"317","{11723,12506}","{4502}",7.00742418151442e-05,0.248513674197384,0.000281973384528881,23.337679706898,209,"mango slice philippine, trail caramel cashew","chocolate milk candy",TRUE
"318","{2116,8102}","{5902}",6.50449900102295e-05,0.158109209453953,0.000411392797642019,23.298852804649,194,"shred cheddar cheese, tomato dice basil","bean kidney cannellini",TRUE
"319","{4302,8404}","{10611}",6.03510216589758e-05,0.346153846153846,0.000174347395903708,23.1656045953284,180,"bun dog potato, milk lowfat chocolate","dog beef uncure",TRUE
"320","{6310,8113}","{6905}",5.19689353174514e-05,0.196950444726811,0.000263868078031189,23.092017684975,155,"lentil green pardina, salt add tomato","broth vegetable sodium",TRUE
"321","{2116,3005}","{10403}",4.86161007808416e-05,0.19053876478318,0.000255150708236003,22.9251516173641,145,"shred cheddar cheese, taco shell corn","season taco magic",TRUE
"322","{312,6120}","{5002}",0.000110308256254461,0.321603128054741,0.000342994973095179,22.8103429450618,329,"granola bar chewy, cookie french caramel","fruit snack assorted",TRUE
"323","{3005,5904}","{10403}",5.23042187711124e-05,0.18955042527339,0.000275938282362984,22.8062370587589,156,"taco shell corn, bean refried vegetarian","season taco magic",TRUE
"324","{12906,4302}","{10611}",8.6838414498193e-05,0.339449541284404,0.000255821275143325,22.7169333544403,259,"bun dog potato, chicken nugget breast","dog beef uncure",TRUE
"325","{4211}","{3827}",0.000202175922557569,0.158101730466702,0.00127877109226297,22.484573445794,603,"bean green adzuki","bowl mexican casserole",TRUE
"326","{12119,12506}","{4502}",4.66044000588758e-05,0.239242685025818,0.000194799686577028,22.4670500461725,139,"almond cereal special, trail caramel cashew","chocolate milk candy",TRUE
"327","{4805,6120}","{5002}",4.92866676881636e-05,0.313432835820896,0.000157247939766998,22.2308486816116,147,"grain nutri bar, cookie french caramel","fruit snack assorted",TRUE
"328","{4902,8111}","{5902}",4.82808173271807e-05,0.150785340314136,0.000320195698246233,22.2196130207148,144,"turkey grind lean, tomato sauce herb","bean kidney cannellini",TRUE
"329","{10403,8111}","{5902}",5.93451712979929e-05,0.150127226463104,0.000395299191866292,22.1226338643655,177,"tomato sauce herb, season taco magic","bean kidney cannellini",TRUE
"330","{11723,7812}","{4502}",4.79455338735197e-05,0.234811165845649,0.000204187623279535,22.0508903496255,143,"bake cracker snack, mango slice philippine","chocolate milk candy",TRUE
"331","{4805,6120}","{312}",5.29747856784343e-05,0.336886993603412,0.000157247939766998,22.0192549013598,158,"grain nutri bar, cookie french caramel","granola bar chewy",TRUE
"332","{6120,7812}","{5002}",0.000105279004449547,0.305447470817121,0.000344671390363484,21.6644707505903,314,"cookie french caramel, bake cracker snack","fruit snack assorted",TRUE
"333","{11709,2305}","{4502}",7.40976432590759e-05,0.226899383983573,0.000326566083865791,21.3079025377704,221,"popcorn gourmet peanut, nut sprout rition","chocolate milk candy",TRUE
"334","{10409,5902}","{8102}",5.23042187711124e-05,0.334047109207709,0.000156577372859676,21.2243308681897,156,"bean kidney cannellini, chili powder ancho","tomato dice basil",TRUE
